order_id,warehouse_id,processing_time_hours,shipping_time_hours,delivery_time_hours
O31902,W2,31,105,52
O31903,W2,33,101,92
O31904,W2,24,69,107
O31905,W3,33,99,91
O31906,W3,29,64,133
O31907,W4,48,99,206
O31908,W2,3,83,149
O31909,W5,22,80,216
O31910,W5,10,102,201
O31911,W5,46,79,139
O31912,W3,29,78,77
O31913,W2,6,48,75
O31914,W5,11,102,149
O31915,W4,47,26,101
O31916,W1,25,58,70
O31917,W3,21,73,225
O31918,W5,33,49,149
O31919,W1,32,59,128
O31920,W1,12,74,156
O31921,W1,7,95,167
O31922,W4,24,25,201
O31923,W1,6,45,146
O31924,W5,3,116,235
O31925,W5,14,106,67
O31926,W2,6,102,103
O31927,W3,36,92,240
O31928,W5,1,35,236
O31929,W2,46,90,124
O31930,W4,38,51,139
O31931,W2,3,62,86
O31932,W4,1,62,227
O31933,W2,36,48,180
O31934,W1,17,87,70
O31935,W3,46,34,197
O31936,W5,13,70,175
O31937,W4,38,37,111
O31938,W1,41,81,235
O31939,W3,35,118,132
O31940,W3,14,45,53
O31941,W5,46,59,121
O31942,W3,46,70,195
O31943,W1,45,36,175
O31944,W5,41,37,72
O31945,W5,46,104,218
O31946,W5,46,83,135
O31947,W3,29,38,105
O31948,W3,29,66,218
O31949,W1,16,95,84
O31950,W1,47,26,154
O31951,W1,28,46,210
O31952,W1,1,94,138
O31953,W4,30,114,209
O31954,W3,4,33,90
O31955,W5,9,112,227
O31956,W5,17,56,165
O31957,W5,20,93,80
O31958,W4,37,55,154
O31959,W5,39,84,56
O31960,W4,48,71,66
O31961,W5,43,89,219
O31962,W2,23,29,82
O31963,W5,28,83,166
O31964,W5,42,98,196
O31965,W1,5,35,78
O31966,W4,23,28,203
O31967,W3,29,106,91
O31968,W4,33,51,205
O31969,W4,37,120,157
O31970,W5,39,97,60
O31971,W4,11,28,114
O31972,W3,39,49,167
O31973,W2,31,76,79
O31974,W3,22,106,121
O31975,W2,13,44,58
O31976,W1,12,67,149
O31977,W4,10,27,82
O31978,W2,5,80,185
O31979,W5,39,57,235
O31980,W1,24,97,229
O31981,W2,14,118,175
O31982,W2,33,74,136
O31983,W5,20,108,235
O31984,W1,36,70,92
O31985,W5,46,41,83
O31986,W4,13,30,162
O31987,W4,8,87,217
O31988,W3,17,106,136
O31989,W4,3,107,119
O31990,W5,34,82,144
O31991,W5,22,30,224
O31992,W2,42,113,127
O31993,W3,27,101,84
O31994,W1,33,64,229
O31995,W4,37,62,165
O31996,W4,37,41,75
O31997,W5,2,74,178
O31998,W4,31,94,151
O31999,W1,28,72,91
O32000,W3,3,118,73
O32001,W1,18,27,85
O32002,W4,31,99,187
O32003,W1,14,110,207
O32004,W2,6,81,102
O32005,W2,18,105,162
O32006,W2,6,98,61
O32007,W3,25,106,218
O32008,W3,4,89,143
O32009,W2,41,82,209
O32010,W2,8,35,153
O32011,W3,13,60,218
O32012,W5,17,33,50
O32013,W3,13,68,125
O32014,W2,14,89,70
O32015,W4,37,32,214
O32016,W3,7,93,57
O32017,W3,42,106,150
O32018,W1,8,67,231
O32019,W5,18,25,214
O32020,W4,41,87,71
O32021,W5,28,116,156
O32022,W2,43,115,169
O32023,W1,41,82,192
O32024,W1,40,83,93
O32025,W3,43,93,234
O32026,W1,44,82,102
O32027,W1,24,75,236
O32028,W2,9,32,209
O32029,W5,15,41,84
O32030,W4,26,38,93
O32031,W5,17,91,59
O32032,W3,15,46,147
O32033,W2,13,114,206
O32034,W5,15,88,205
O32035,W1,44,73,210
O32036,W2,41,68,70
O32037,W3,4,54,209
O32038,W1,26,38,230
O32039,W2,7,85,136
O32040,W2,34,95,240
O32041,W2,31,52,225
O32042,W3,5,33,70
O32043,W4,15,98,58
O32044,W1,41,113,180
O32045,W3,3,103,108
O32046,W5,37,69,117
O32047,W4,32,63,155
O32048,W3,10,61,190
O32049,W2,24,64,72
O32050,W1,1,43,89
O32051,W5,24,94,146
O32052,W1,46,56,133
O32053,W5,36,111,82
O32054,W4,8,68,104
O32055,W5,24,37,184
O32056,W1,17,63,62
O32057,W3,4,28,108
O32058,W4,47,73,120
O32059,W2,46,84,121
O32060,W1,17,30,152
O32061,W5,23,58,108
O32062,W1,25,46,151
O32063,W3,8,25,231
O32064,W1,16,102,236
O32065,W5,36,91,76
O32066,W5,1,108,187
O32067,W2,6,93,109
O32068,W2,33,33,99
O32069,W5,33,75,137
O32070,W3,15,102,162
O32071,W1,19,46,75
O32072,W4,38,58,103
O32073,W1,24,63,139
O32074,W3,29,71,79
O32075,W4,4,105,110
O32076,W4,7,38,70
O32077,W3,10,103,86
O32078,W2,9,45,227
O32079,W4,29,110,196
O32080,W2,22,111,56
O32081,W2,29,73,212
O32082,W3,25,47,209
O32083,W5,22,74,205
O32084,W3,2,85,137
O32085,W4,45,83,134
O32086,W2,42,75,238
O32087,W2,15,79,79
O32088,W4,16,71,214
O32089,W4,8,30,115
O32090,W4,19,24,56
O32091,W4,10,50,48
O32092,W1,4,71,236
O32093,W4,25,73,65
O32094,W4,27,91,75
O32095,W1,10,83,132
O32096,W1,26,86,216
O32097,W1,9,109,81
O32098,W3,8,32,79
O32099,W1,35,89,146
O32100,W3,29,31,205
O32101,W5,17,108,165
O32102,W2,48,95,68
O32103,W1,24,34,169
O32104,W1,9,54,159
O32105,W4,32,91,148
O32106,W4,2,85,130
O32107,W1,19,114,117
O32108,W2,28,83,78
O32109,W3,42,98,87
O32110,W4,27,57,49
O32111,W5,21,102,105
O32112,W2,19,94,229
O32113,W4,20,80,108
O32114,W3,22,119,228
O32115,W2,8,46,152
O32116,W5,12,120,227
O32117,W1,2,56,99
O32118,W1,44,46,206
O32119,W3,22,94,136
O32120,W4,8,104,113
O32121,W1,32,63,166
O32122,W1,39,120,84
O32123,W4,28,25,219
O32124,W4,18,98,92
O32125,W1,35,97,227
O32126,W1,1,77,83
O32127,W2,34,42,48
O32128,W3,27,48,181
O32129,W1,38,37,53
O32130,W5,9,44,191
O32131,W4,18,38,101
O32132,W4,4,114,63
O32133,W2,1,89,106
O32134,W1,5,119,59
O32135,W4,19,37,134
O32136,W4,43,41,236
O32137,W4,38,29,219
O32138,W3,18,34,119
O32139,W2,23,107,155
O32140,W3,28,72,77
O32141,W2,36,47,195
O32142,W1,26,102,196
O32143,W5,43,42,147
O32144,W5,44,108,186
O32145,W4,1,115,106
O32146,W1,22,62,108
O32147,W4,24,78,237
O32148,W3,22,81,176
O32149,W3,37,109,172
O32150,W3,12,115,120
O32151,W5,15,84,176
O32152,W1,17,100,50
O32153,W5,22,102,213
O32154,W2,43,33,149
O32155,W2,1,76,232
O32156,W3,39,109,125
O32157,W4,37,93,198
O32158,W3,6,31,213
O32159,W2,11,50,202
O32160,W1,8,101,137
O32161,W1,12,77,99
O32162,W1,22,37,90
O32163,W4,42,104,105
O32164,W3,14,36,80
O32165,W3,4,36,86
O32166,W2,5,27,177
O32167,W5,10,84,73
O32168,W4,30,113,141
O32169,W1,26,69,198
O32170,W2,32,101,203
O32171,W2,46,49,154
O32172,W2,11,62,59
O32173,W2,27,82,75
O32174,W3,9,63,74
O32175,W3,39,67,73
O32176,W2,29,24,98
O32177,W3,43,38,123
O32178,W4,5,39,138
O32179,W1,7,57,145
O32180,W3,21,98,207
O32181,W1,35,28,57
O32182,W1,30,83,194
O32183,W4,5,89,215
O32184,W2,30,52,92
O32185,W5,7,88,148
O32186,W1,17,91,78
O32187,W5,3,37,226
O32188,W2,18,97,228
O32189,W5,35,50,178
O32190,W4,41,52,91
O32191,W4,14,105,104
O32192,W5,10,93,86
O32193,W2,42,38,170
O32194,W2,34,41,100
O32195,W4,30,29,203
O32196,W4,25,37,162
O32197,W1,27,86,130
O32198,W3,48,111,155
O32199,W2,28,55,227
O32200,W1,47,113,81
O32201,W5,3,99,181
O32202,W4,24,54,208
O32203,W4,8,28,166
O32204,W1,2,41,136
O32205,W4,3,57,173
O32206,W3,35,97,59
O32207,W4,37,116,214
O32208,W5,22,36,211
O32209,W3,10,115,63
O32210,W1,23,40,207
O32211,W1,1,120,152
O32212,W2,16,85,233
O32213,W4,40,33,93
O32214,W3,10,38,107
O32215,W5,20,59,135
O32216,W2,46,111,128
O32217,W4,40,34,221
O32218,W5,27,80,69
O32219,W2,48,110,77
O32220,W2,45,110,79
O32221,W5,12,113,137
O32222,W3,43,92,204
O32223,W2,47,88,79
O32224,W4,28,114,239
O32225,W3,34,66,224
O32226,W2,34,66,164
O32227,W1,2,68,186
O32228,W1,33,116,194
O32229,W1,42,54,181
O32230,W3,47,78,54
O32231,W3,18,48,91
O32232,W4,12,64,235
O32233,W2,21,73,62
O32234,W1,9,56,151
O32235,W3,13,89,109
O32236,W5,36,32,200
O32237,W1,13,41,177
O32238,W5,37,90,63
O32239,W1,35,106,122
O32240,W2,14,59,106
O32241,W5,9,111,95
O32242,W3,3,31,68
O32243,W1,34,57,213
O32244,W1,23,66,86
O32245,W1,1,78,172
O32246,W1,24,113,201
O32247,W1,3,32,76
O32248,W2,4,31,201
O32249,W5,37,44,53
O32250,W5,10,26,105
O32251,W5,9,81,228
O32252,W2,1,73,206
O32253,W3,4,108,187
O32254,W1,7,46,201
O32255,W4,33,82,140
O32256,W2,43,26,145
O32257,W4,28,61,51
O32258,W3,31,35,71
O32259,W3,35,54,158
O32260,W2,9,99,203
O32261,W5,3,27,83
O32262,W3,46,79,140
O32263,W4,32,108,198
O32264,W4,25,77,67
O32265,W4,31,29,111
O32266,W4,17,76,227
O32267,W4,20,60,176
O32268,W4,6,103,222
O32269,W5,29,43,164
O32270,W5,5,59,93
O32271,W4,27,103,219
O32272,W5,13,71,104
O32273,W3,45,97,172
O32274,W1,26,76,65
O32275,W3,16,99,96
O32276,W4,41,64,149
O32277,W2,44,34,132
O32278,W4,17,37,61
O32279,W4,8,48,199
O32280,W1,13,47,51
O32281,W5,39,78,89
O32282,W3,22,104,158
O32283,W2,14,27,163
O32284,W4,44,116,142
O32285,W2,4,33,124
O32286,W4,28,105,56
O32287,W3,19,65,61
O32288,W4,43,67,189
O32289,W4,21,90,231
O32290,W3,38,71,195
O32291,W3,46,97,112
O32292,W5,13,90,128
O32293,W4,45,111,52
O32294,W3,11,75,146
O32295,W5,44,113,189
O32296,W1,21,61,67
O32297,W1,5,57,236
O32298,W5,39,63,144
O32299,W2,23,105,170
O32300,W1,22,81,131
O32301,W1,13,100,135
O32302,W4,28,86,146
O32303,W4,33,109,111
O32304,W4,20,69,232
O32305,W5,3,50,186
O32306,W3,21,90,74
O32307,W4,25,74,125
O32308,W5,18,57,105
O32309,W3,20,77,82
O32310,W2,21,64,72
O32311,W1,48,66,123
O32312,W3,17,63,232
O32313,W2,31,64,219
O32314,W3,36,60,124
O32315,W5,44,69,85
O32316,W2,24,87,137
O32317,W2,23,109,133
O32318,W5,27,66,114
O32319,W4,41,42,158
O32320,W3,7,101,107
O32321,W1,34,55,82
O32322,W4,48,82,188
O32323,W2,45,101,71
O32324,W1,37,84,240
O32325,W3,38,82,198
O32326,W4,37,101,171
O32327,W2,35,76,114
O32328,W5,25,44,51
O32329,W5,3,99,100
O32330,W1,35,92,232
O32331,W4,36,50,206
O32332,W4,11,105,104
O32333,W2,1,111,136
O32334,W4,14,46,218
O32335,W2,43,60,108
O32336,W5,19,27,169
O32337,W5,38,39,67
O32338,W4,17,91,115
O32339,W3,15,100,71
O32340,W5,29,41,87
O32341,W4,19,53,204
O32342,W1,28,69,222
O32343,W5,35,86,101
O32344,W5,28,72,209
O32345,W1,42,57,78
O32346,W5,14,111,219
O32347,W5,22,68,88
O32348,W2,47,74,110
O32349,W3,34,68,145
O32350,W5,20,107,181
O32351,W5,12,31,137
O32352,W4,38,49,199
O32353,W1,3,60,113
O32354,W5,39,105,178
O32355,W5,14,67,233
O32356,W4,5,87,117
O32357,W4,35,106,160
O32358,W4,33,99,239
O32359,W4,31,39,120
O32360,W3,27,31,159
O32361,W4,14,112,229
O32362,W2,3,31,89
O32363,W2,19,119,58
O32364,W4,40,88,58
O32365,W5,1,45,83
O32366,W1,46,38,217
O32367,W1,5,105,78
O32368,W4,29,56,98
O32369,W2,10,87,159
O32370,W5,20,75,122
O32371,W5,28,94,208
O32372,W4,43,45,86
O32373,W1,26,102,145
O32374,W2,8,52,154
O32375,W4,8,102,50
O32376,W1,47,105,51
O32377,W1,24,33,120
O32378,W5,23,89,184
O32379,W5,1,105,97
O32380,W3,35,109,58
O32381,W3,40,96,165
O32382,W2,28,120,50
O32383,W4,15,30,193
O32384,W3,33,44,199
O32385,W5,47,84,205
O32386,W4,11,49,124
O32387,W3,34,66,178
O32388,W4,31,92,102
O32389,W2,12,107,159
O32390,W4,3,107,59
O32391,W3,47,67,128
O32392,W4,43,29,83
O32393,W5,28,72,79
O32394,W4,18,114,234
O32395,W2,16,97,137
O32396,W4,10,105,127
O32397,W5,27,99,191
O32398,W4,42,84,207
O32399,W5,37,88,239
O32400,W5,1,74,154
O32401,W1,32,59,172
O32402,W3,11,45,188
O32403,W4,22,107,57
O32404,W3,32,49,232
O32405,W1,15,116,130
O32406,W2,40,33,228
O32407,W3,39,48,192
O32408,W2,35,72,198
O32409,W3,38,37,214
O32410,W5,9,25,209
O32411,W4,23,81,93
O32412,W2,4,108,110
O32413,W3,47,75,196
O32414,W5,12,25,135
O32415,W3,36,62,92
O32416,W5,44,84,151
O32417,W1,9,48,152
O32418,W1,33,45,62
O32419,W4,38,27,57
O32420,W4,25,73,84
O32421,W5,32,48,183
O32422,W2,29,106,213
O32423,W5,18,38,240
O32424,W2,27,43,92
O32425,W3,11,51,149
O32426,W4,40,78,231
O32427,W1,26,106,69
O32428,W1,6,37,80
O32429,W4,9,98,173
O32430,W2,18,85,231
O32431,W4,33,108,233
O32432,W5,8,85,150
O32433,W4,8,52,222
O32434,W2,13,83,221
O32435,W1,20,101,224
O32436,W4,24,41,127
O32437,W5,34,86,132
O32438,W2,24,29,61
O32439,W2,12,95,76
O32440,W5,13,94,197
O32441,W3,5,75,193
O32442,W1,47,44,116
O32443,W5,11,44,192
O32444,W2,40,53,165
O32445,W4,45,45,211
O32446,W1,41,72,90
O32447,W5,22,94,66
O32448,W1,7,112,79
O32449,W1,4,102,83
O32450,W5,6,105,129
O32451,W1,38,37,227
O32452,W5,4,32,234
O32453,W2,43,118,79
O32454,W3,32,100,180
O32455,W5,44,102,115
O32456,W3,24,87,52
O32457,W4,26,46,208
O32458,W5,33,38,116
O32459,W2,9,117,182
O32460,W5,10,38,70
O32461,W5,21,84,153
O32462,W5,29,65,148
O32463,W1,13,30,128
O32464,W2,38,114,64
O32465,W2,42,34,83
O32466,W5,16,110,132
O32467,W2,2,60,192
O32468,W3,15,75,199
O32469,W4,2,43,132
O32470,W2,34,61,73
O32471,W4,7,83,66
O32472,W2,40,112,119
O32473,W1,39,56,134
O32474,W4,15,71,50
O32475,W5,31,47,141
O32476,W1,27,68,143
O32477,W4,3,109,203
O32478,W2,26,107,61
O32479,W3,26,40,143
O32480,W2,40,101,57
O32481,W2,30,58,117
O32482,W3,8,73,239
O32483,W4,45,51,97
O32484,W3,36,108,87
O32485,W5,9,45,172
O32486,W3,45,58,212
O32487,W1,22,97,106
O32488,W2,18,74,198
O32489,W3,48,24,80
O32490,W3,48,24,49
O32491,W1,46,106,67
O32492,W4,12,104,206
O32493,W4,28,85,75
O32494,W4,32,77,153
O32495,W4,12,105,67
O32496,W3,45,62,177
O32497,W2,44,92,97
O32498,W4,14,74,231
O32499,W3,15,51,195
O32500,W5,36,94,132
O32501,W5,30,31,60
O32502,W4,21,68,62
O32503,W3,28,24,173
O32504,W3,11,111,59
O32505,W1,22,84,237
O32506,W4,2,82,115
O32507,W3,43,41,174
O32508,W4,47,71,88
O32509,W3,26,107,95
O32510,W2,4,49,89
O32511,W5,21,43,179
O32512,W1,43,62,124
O32513,W2,8,93,115
O32514,W2,4,112,73
O32515,W1,22,35,74
O32516,W4,33,24,225
O32517,W3,30,66,72
O32518,W1,7,25,88
O32519,W1,21,95,186
O32520,W3,27,98,120
O32521,W2,47,44,229
O32522,W1,22,27,188
O32523,W4,6,79,128
O32524,W2,18,65,230
O32525,W4,2,44,229
O32526,W2,48,34,206
O32527,W1,20,83,54
O32528,W4,14,61,79
O32529,W3,46,71,185
O32530,W3,45,70,65
O32531,W2,22,53,223
O32532,W1,43,87,123
O32533,W3,41,94,150
O32534,W3,17,50,109
O32535,W4,38,87,92
O32536,W2,21,46,210
O32537,W3,8,59,85
O32538,W2,22,32,107
O32539,W2,17,44,64
O32540,W2,32,63,101
O32541,W1,1,92,101
O32542,W3,19,47,170
O32543,W3,14,44,80
O32544,W1,23,35,174
O32545,W2,26,29,114
O32546,W2,44,38,182
O32547,W1,6,51,237
O32548,W5,11,116,196
O32549,W5,32,120,156
O32550,W5,37,42,224
O32551,W5,14,90,191
O32552,W2,47,113,146
O32553,W3,21,48,123
O32554,W5,15,104,125
O32555,W4,27,51,133
O32556,W1,5,31,183
O32557,W3,8,70,145
O32558,W1,40,50,171
O32559,W2,38,87,178
O32560,W5,30,32,66
O32561,W3,23,102,122
O32562,W1,13,91,189
O32563,W2,21,51,173
O32564,W5,11,38,208
O32565,W1,5,28,203
O32566,W1,18,24,123
O32567,W4,21,60,74
O32568,W2,11,52,181
O32569,W4,42,35,83
O32570,W3,37,95,237
O32571,W2,13,58,50
O32572,W3,5,59,165
O32573,W1,39,53,218
O32574,W5,33,108,212
O32575,W3,15,76,93
O32576,W2,43,108,72
O32577,W3,5,44,122
O32578,W4,44,72,218
O32579,W5,40,50,239
O32580,W2,27,95,124
O32581,W2,12,103,210
O32582,W1,5,65,150
O32583,W5,2,25,86
O32584,W4,17,93,53
O32585,W2,5,55,184
O32586,W3,15,104,79
O32587,W5,45,25,55
O32588,W5,10,100,82
O32589,W3,46,97,95
O32590,W2,7,112,193
O32591,W1,34,55,103
O32592,W3,43,112,86
O32593,W3,14,100,142
O32594,W5,27,94,224
O32595,W4,46,110,157
O32596,W4,34,98,213
O32597,W5,14,65,175
O32598,W4,18,50,191
O32599,W1,29,43,230
O32600,W1,34,110,64
O32601,W3,40,92,172
O32602,W2,7,54,120
O32603,W2,43,46,55
O32604,W5,31,96,180
O32605,W2,27,24,131
O32606,W4,2,68,57
O32607,W1,7,77,92
O32608,W5,22,38,92
O32609,W4,12,26,226
O32610,W1,42,49,160
O32611,W1,29,54,88
O32612,W2,45,94,192
O32613,W2,2,42,73
O32614,W5,22,44,72
O32615,W2,36,33,174
O32616,W4,33,38,228
O32617,W4,6,76,65
O32618,W3,41,82,101
O32619,W2,5,32,158
O32620,W3,34,110,84
O32621,W4,1,86,185
O32622,W1,43,95,156
O32623,W3,31,59,139
O32624,W3,19,83,125
O32625,W5,43,91,129
O32626,W4,23,84,90
O32627,W1,33,108,77
O32628,W3,36,63,70
O32629,W1,28,67,66
O32630,W4,19,68,80
O32631,W1,16,89,122
O32632,W3,32,31,181
O32633,W1,11,51,134
O32634,W4,31,67,178
O32635,W4,36,92,54
O32636,W3,28,107,137
O32637,W4,38,53,155
O32638,W5,13,39,112
O32639,W4,19,56,146
O32640,W4,18,34,177
O32641,W4,11,95,164
O32642,W3,8,38,75
O32643,W4,47,58,92
O32644,W1,28,110,146
O32645,W3,19,95,232
O32646,W3,46,111,235
O32647,W4,31,97,142
O32648,W4,13,92,127
O32649,W2,39,51,120
O32650,W3,15,108,110
O32651,W3,9,30,177
O32652,W1,20,117,134
O32653,W3,30,55,239
O32654,W2,28,41,196
O32655,W5,33,106,174
O32656,W3,19,118,142
O32657,W1,44,62,232
O32658,W5,40,35,71
O32659,W3,35,118,62
O32660,W4,12,70,113
O32661,W5,18,31,166
O32662,W3,5,65,200
O32663,W5,30,44,58
O32664,W2,31,77,201
O32665,W3,6,119,74
O32666,W1,2,92,97
O32667,W1,39,112,162
O32668,W3,1,120,148
O32669,W1,42,71,224
O32670,W3,48,99,100
O32671,W2,39,43,127
O32672,W1,11,56,83
O32673,W5,15,38,69
O32674,W5,1,61,220
O32675,W5,19,85,73
O32676,W2,40,72,71
O32677,W4,35,57,113
O32678,W1,47,76,158
O32679,W1,42,118,140
O32680,W5,10,86,168
O32681,W2,27,114,64
O32682,W3,23,35,144
O32683,W5,19,106,93
O32684,W5,34,50,213
O32685,W4,44,38,188
O32686,W4,13,69,101
O32687,W4,3,52,111
O32688,W4,27,79,95
O32689,W5,24,26,90
O32690,W3,41,34,195
O32691,W2,32,69,107
O32692,W4,2,79,141
O32693,W4,31,76,237
O32694,W5,45,35,173
O32695,W5,7,41,208
O32696,W3,2,86,142
O32697,W5,34,65,82
O32698,W4,22,80,58
O32699,W3,8,75,167
O32700,W3,32,76,179
O32701,W3,15,102,206
O32702,W5,27,91,105
O32703,W5,8,60,204
O32704,W1,13,89,224
O32705,W3,46,54,77
O32706,W5,16,63,135
O32707,W5,32,89,142
O32708,W3,20,58,156
O32709,W5,12,52,53
O32710,W4,11,29,89
O32711,W1,12,84,75
O32712,W4,24,28,221
O32713,W5,13,25,85
O32714,W2,28,89,80
O32715,W3,18,54,120
O32716,W3,35,32,154
O32717,W1,8,111,147
O32718,W2,46,106,135
O32719,W5,42,57,176
O32720,W5,45,112,124
O32721,W4,34,111,71
O32722,W1,36,94,166
O32723,W2,6,77,173
O32724,W1,31,49,179
O32725,W4,20,37,80
O32726,W3,4,42,59
O32727,W1,23,115,156
O32728,W3,14,62,62
O32729,W4,11,92,237
O32730,W4,2,44,196
O32731,W5,47,116,102
O32732,W1,16,93,231
O32733,W5,41,78,143
O32734,W1,43,42,195
O32735,W3,29,39,133
O32736,W5,4,48,127
O32737,W1,40,105,99
O32738,W1,7,49,64
O32739,W2,3,51,86
O32740,W5,2,32,143
O32741,W1,40,109,65
O32742,W4,7,34,92
O32743,W5,44,62,85
O32744,W1,3,72,151
O32745,W3,28,47,92
O32746,W2,9,65,174
O32747,W3,14,50,152
O32748,W2,12,106,53
O32749,W4,40,104,236
O32750,W4,28,33,80
O32751,W4,8,75,53
O32752,W5,39,45,167
O32753,W3,42,95,207
O32754,W2,5,37,182
O32755,W4,35,58,168
O32756,W2,26,66,62
O32757,W4,44,73,181
O32758,W2,30,68,211
O32759,W3,32,66,127
O32760,W3,34,96,177
O32761,W3,28,95,93
O32762,W4,35,26,84
O32763,W4,19,88,156
O32764,W1,7,66,144
O32765,W3,28,51,235
O32766,W2,44,33,206
O32767,W2,19,48,60
O32768,W4,9,88,126
O32769,W2,41,103,187
O32770,W1,37,49,191
O32771,W4,24,110,87
O32772,W1,4,41,187
O32773,W3,48,46,141
O32774,W4,23,87,94
O32775,W2,13,120,104
O32776,W3,6,105,185
O32777,W4,27,92,170
O32778,W5,24,29,61
O32779,W3,43,114,90
O32780,W3,11,83,172
O32781,W1,38,105,141
O32782,W2,43,106,156
O32783,W3,37,104,125
O32784,W1,15,50,71
O32785,W3,43,50,191
O32786,W5,45,70,91
O32787,W4,38,59,69
O32788,W2,39,83,62
O32789,W5,27,78,123
O32790,W1,36,34,147
O32791,W1,21,47,48
O32792,W2,24,57,240
O32793,W3,29,24,182
O32794,W2,22,58,200
O32795,W5,44,58,72
O32796,W2,22,76,192
O32797,W1,5,57,106
O32798,W4,2,93,65
O32799,W4,4,45,155
O32800,W2,42,118,147
O32801,W3,1,68,122
O32802,W2,40,47,197
O32803,W3,22,115,145
O32804,W4,37,47,139
O32805,W2,32,108,112
O32806,W4,26,30,177
O32807,W3,13,99,94
O32808,W1,1,43,222
O32809,W3,48,82,237
O32810,W1,30,37,81
O32811,W5,18,25,71
O32812,W4,24,116,66
O32813,W5,26,89,192
O32814,W5,47,47,127
O32815,W2,10,91,215
O32816,W4,17,28,158
O32817,W4,6,120,180
O32818,W3,6,44,73
O32819,W2,4,49,72
O32820,W5,32,37,175
O32821,W2,5,99,123
O32822,W3,30,32,202
O32823,W3,37,73,116
O32824,W2,1,72,62
O32825,W1,41,49,158
O32826,W4,31,67,134
O32827,W5,13,41,180
O32828,W5,33,69,118
O32829,W5,43,39,48
O32830,W3,22,55,59
O32831,W3,16,111,207
O32832,W2,42,90,99
O32833,W2,31,37,160
O32834,W5,42,58,80
O32835,W3,25,44,54
O32836,W2,30,105,102
O32837,W5,22,57,164
O32838,W4,12,79,93
O32839,W5,42,72,166
O32840,W4,36,79,199
O32841,W4,32,91,85
O32842,W2,10,51,127
O32843,W2,16,40,52
O32844,W1,37,116,79
O32845,W1,32,72,64
O32846,W3,46,68,184
O32847,W1,25,61,217
O32848,W3,32,65,178
O32849,W5,41,108,56
O32850,W1,24,69,207
O32851,W5,32,71,213
O32852,W4,37,70,137
O32853,W5,40,74,81
O32854,W1,16,27,181
O32855,W3,6,49,162
O32856,W2,47,42,162
O32857,W5,8,105,57
O32858,W2,39,41,232
O32859,W4,24,62,159
O32860,W1,20,31,188
O32861,W5,32,108,197
O32862,W2,35,97,183
O32863,W2,36,74,169
O32864,W2,7,100,233
O32865,W3,11,81,81
O32866,W2,25,106,102
O32867,W4,42,33,237
O32868,W4,27,30,215
O32869,W4,22,70,137
O32870,W4,9,53,168
O32871,W5,25,80,150
O32872,W1,25,24,135
O32873,W3,22,113,86
O32874,W4,5,96,56
O32875,W4,13,102,195
O32876,W5,13,74,218
O32877,W1,18,67,231
O32878,W4,30,90,166
O32879,W1,24,59,83
O32880,W5,30,93,70
O32881,W2,39,100,176
O32882,W2,19,102,130
O32883,W4,19,38,178
O32884,W5,43,118,225
O32885,W5,29,56,217
O32886,W4,8,70,124
O32887,W1,36,76,172
O32888,W2,28,62,213
O32889,W1,17,87,117
O32890,W1,37,100,207
O32891,W1,18,51,58
O32892,W2,21,96,87
O32893,W4,3,94,173
O32894,W5,15,45,57
O32895,W1,43,101,94
O32896,W1,1,89,52
O32897,W3,39,47,52
O32898,W4,20,27,146
O32899,W4,39,110,118
O32900,W3,26,46,131
O32901,W1,41,109,180
O32902,W3,29,68,62
O32903,W3,34,61,240
O32904,W2,31,72,87
O32905,W3,26,60,96
O32906,W5,9,41,156
O32907,W1,33,40,114
O32908,W3,12,93,230
O32909,W4,10,118,153
O32910,W1,41,34,190
O32911,W5,12,92,233
O32912,W1,13,63,144
O32913,W3,33,31,129
O32914,W4,29,63,75
O32915,W4,44,116,126
O32916,W4,9,27,114
O32917,W2,48,86,211
O32918,W1,36,48,229
O32919,W5,17,119,87
O32920,W1,38,101,190
O32921,W3,18,109,197
O32922,W5,30,42,153
O32923,W3,18,30,113
O32924,W5,36,90,55
O32925,W1,10,63,145
O32926,W3,33,99,167
O32927,W5,5,97,211
O32928,W1,18,30,108
O32929,W1,26,115,194
O32930,W2,33,116,210
O32931,W3,22,53,118
O32932,W3,4,54,219
O32933,W4,1,30,167
O32934,W3,12,54,81
O32935,W1,35,69,227
O32936,W4,12,47,240
O32937,W4,18,27,189
O32938,W1,17,57,51
O32939,W3,22,103,102
O32940,W1,20,57,215
O32941,W5,22,81,188
O32942,W4,31,119,236
O32943,W2,1,49,179
O32944,W4,32,83,71
O32945,W2,28,60,197
O32946,W1,47,117,136
O32947,W5,35,66,83
O32948,W2,19,82,211
O32949,W3,15,112,140
O32950,W4,48,96,185
O32951,W1,5,79,185
O32952,W5,22,27,114
O32953,W1,37,35,213
O32954,W3,25,47,108
O32955,W1,25,44,112
O32956,W3,2,29,150
O32957,W4,22,114,121
O32958,W5,40,106,151
O32959,W3,21,59,87
O32960,W3,37,77,198
O32961,W2,41,62,205
O32962,W2,30,48,153
O32963,W3,37,57,113
O32964,W1,44,94,94
O32965,W2,11,120,167
O32966,W5,33,85,161
O32967,W4,43,45,191
O32968,W5,18,81,158
O32969,W2,44,44,93
O32970,W5,41,61,235
O32971,W4,1,110,188
O32972,W2,17,111,191
O32973,W1,8,94,159
O32974,W5,43,32,105
O32975,W5,8,67,181
