order_id,product_id,customer_id,quantity
O26130,P336,C65,3
O26131,P500,C1160,5
O26132,P170,C990,4
O26133,P314,C1413,5
O26134,P284,C1663,1
O26135,P406,C1726,1
O26136,P497,C668,1
O26137,P374,C323,4
O26138,P338,C1371,5
O26139,P494,C1518,2
O26140,P239,C844,4
O26141,P14,C1716,4
O26142,P396,C1665,2
O26143,P192,C1378,4
O26144,P172,C51,1
O26145,P237,C1786,2
O26146,P142,C1036,2
O26147,P172,C682,5
O26148,P242,C5,3
O26149,P156,C1612,1
O26150,P180,C1632,5
O26151,P168,C1981,4
O26152,P2,C578,5
O26153,P376,C1384,4
O26154,P47,C1207,2
O26155,P207,C138,2
O26156,P362,C810,2
O26157,P23,C1875,3
O26158,P370,C951,4
O26159,P146,C1216,5
O26160,P7,C1155,1
O26161,P140,C1740,1
O26162,P36,C1028,5
O26163,P56,C1043,4
O26164,P241,C1168,1
O26165,P216,C117,4
O26166,P482,C576,5
O26167,P198,C183,5
O26168,P354,C404,1
O26169,P194,C675,3
O26170,P4,C796,4
O26171,P270,C1119,3
O26172,P259,C317,1
O26173,P436,C829,4
O26174,P373,C823,4
O26175,P349,C1495,5
O26176,P58,C4,1
O26177,P20,C1618,2
O26178,P148,C1813,4
O26179,P355,C1346,2
O26180,P69,C882,4
O26181,P385,C214,2
O26182,P202,C596,5
O26183,P80,C493,4
O26184,P134,C1576,3
O26185,P231,C1872,2
O26186,P390,C1433,2
O26187,P206,C771,3
O26188,P60,C651,5
O26189,P316,C1872,3
O26190,P427,C1268,4
O26191,P313,C410,5
O26192,P197,C248,4
O26193,P370,C15,1
O26194,P44,C674,1
O26195,P349,C459,1
O26196,P97,C1078,5
O26197,P131,C1637,4
O26198,P70,C1783,4
O26199,P358,C1315,5
O26200,P440,C1901,3
O26201,P104,C698,1
O26202,P195,C1513,4
O26203,P375,C843,2
O26204,P239,C489,5
O26205,P145,C1397,2
O26206,P383,C10,2
O26207,P211,C1542,2
O26208,P285,C1903,4
O26209,P74,C1788,4
O26210,P29,C1240,2
O26211,P105,C1344,4
O26212,P200,C1259,4
O26213,P456,C1129,4
O26214,P256,C1933,2
O26215,P35,C227,3
O26216,P117,C832,5
O26217,P17,C1102,2
O26218,P227,C889,5
O26219,P375,C313,3
O26220,P77,C491,2
O26221,P444,C545,2
O26222,P276,C1951,4
O26223,P53,C660,1
O26224,P47,C29,3
O26225,P79,C715,1
O26226,P322,C57,5
O26227,P55,C73,1
O26228,P326,C1656,3
O26229,P313,C676,3
O26230,P384,C467,1
O26231,P430,C1132,4
O26232,P31,C1913,5
O26233,P150,C752,2
O26234,P336,C858,5
O26235,P214,C1499,1
O26236,P199,C323,1
O26237,P365,C1503,4
O26238,P63,C1892,5
O26239,P364,C1710,4
O26240,P391,C309,4
O26241,P456,C936,5
O26242,P96,C22,3
O26243,P480,C1303,1
O26244,P159,C566,5
O26245,P218,C330,3
O26246,P269,C1137,1
O26247,P349,C1628,5
O26248,P68,C1212,5
O26249,P498,C1156,2
O26250,P380,C259,4
O26251,P260,C1388,4
O26252,P456,C1459,2
O26253,P454,C438,5
O26254,P4,C1857,1
O26255,P321,C158,2
O26256,P59,C151,5
O26257,P57,C168,1
O26258,P319,C919,3
O26259,P17,C1745,3
O26260,P47,C1278,1
O26261,P92,C1799,5
O26262,P29,C1815,5
O26263,P98,C1926,2
O26264,P431,C1191,4
O26265,P95,C193,5
O26266,P324,C355,3
O26267,P203,C72,4
O26268,P163,C1261,5
O26269,P75,C764,1
O26270,P346,C1245,3
O26271,P285,C504,5
O26272,P101,C44,1
O26273,P119,C1033,1
O26274,P411,C1348,1
O26275,P152,C1381,4
O26276,P156,C596,3
O26277,P360,C1520,3
O26278,P247,C903,4
O26279,P167,C259,3
O26280,P485,C1496,3
O26281,P65,C1018,3
O26282,P404,C315,3
O26283,P488,C1984,2
O26284,P496,C1615,5
O26285,P486,C1900,3
O26286,P217,C191,1
O26287,P237,C1053,2
O26288,P230,C316,4
O26289,P474,C798,4
O26290,P307,C984,4
O26291,P138,C598,5
O26292,P270,C1028,2
O26293,P269,C132,2
O26294,P212,C1491,2
O26295,P365,C236,2
O26296,P261,C1383,1
O26297,P255,C13,4
O26298,P427,C1660,4
O26299,P130,C628,4
O26300,P213,C495,5
O26301,P21,C1565,1
O26302,P338,C324,2
O26303,P150,C562,3
O26304,P54,C1887,4
O26305,P366,C1097,1
O26306,P390,C1373,1
O26307,P102,C1965,2
O26308,P227,C1047,3
O26309,P195,C75,3
O26310,P251,C1660,5
O26311,P116,C1568,4
O26312,P430,C699,3
O26313,P118,C1605,2
O26314,P446,C180,2
O26315,P157,C1539,4
O26316,P340,C549,5
O26317,P356,C1484,5
O26318,P94,C1396,2
O26319,P263,C1971,5
O26320,P344,C878,1
O26321,P199,C1317,4
O26322,P260,C1473,1
O26323,P457,C55,1
O26324,P250,C1941,5
O26325,P390,C1755,4
O26326,P413,C1254,4
O26327,P271,C1615,3
O26328,P310,C167,2
O26329,P144,C1979,4
O26330,P445,C1961,4
O26331,P381,C6,3
O26332,P40,C1188,2
O26333,P22,C1514,2
O26334,P180,C1770,2
O26335,P205,C1990,3
O26336,P301,C185,2
O26337,P440,C1453,2
O26338,P420,C893,3
O26339,P214,C556,5
O26340,P423,C1276,2
O26341,P45,C1789,4
O26342,P253,C820,3
O26343,P176,C1400,4
O26344,P38,C1287,5
O26345,P208,C619,5
O26346,P389,C865,1
O26347,P146,C903,5
O26348,P59,C513,4
O26349,P338,C1503,2
O26350,P180,C1032,3
O26351,P234,C1621,2
O26352,P49,C23,1
O26353,P491,C1638,3
O26354,P329,C1318,3
O26355,P280,C1516,1
O26356,P192,C76,3
O26357,P24,C250,5
O26358,P377,C990,2
O26359,P25,C1261,1
O26360,P309,C78,3
O26361,P261,C820,3
O26362,P116,C423,1
O26363,P222,C971,1
O26364,P148,C972,1
O26365,P268,C1989,3
O26366,P231,C1286,4
O26367,P359,C1300,1
O26368,P345,C961,5
O26369,P254,C63,5
O26370,P248,C1745,5
O26371,P162,C1729,3
O26372,P442,C855,2
O26373,P294,C1799,2
O26374,P202,C1629,4
O26375,P319,C1235,5
O26376,P421,C1199,2
O26377,P447,C1733,5
O26378,P197,C494,1
O26379,P204,C2000,1
O26380,P134,C913,1
O26381,P461,C1400,5
O26382,P400,C1705,4
O26383,P46,C917,4
O26384,P360,C1044,5
O26385,P410,C1971,5
O26386,P159,C1284,1
O26387,P288,C503,5
O26388,P124,C457,4
O26389,P275,C205,4
O26390,P456,C1266,2
O26391,P19,C1268,4
O26392,P245,C1099,1
O26393,P138,C268,1
O26394,P355,C1774,1
O26395,P392,C268,1
O26396,P446,C1494,4
O26397,P344,C634,3
O26398,P430,C1047,2
O26399,P286,C1059,5
O26400,P440,C940,4
O26401,P298,C1925,5
O26402,P121,C1487,5
O26403,P494,C455,1
O26404,P392,C67,3
O26405,P77,C313,2
O26406,P417,C315,5
O26407,P128,C1474,3
O26408,P62,C309,4
O26409,P135,C106,3
O26410,P209,C790,3
O26411,P99,C246,5
O26412,P475,C940,2
O26413,P181,C1323,3
O26414,P146,C797,4
O26415,P441,C822,2
O26416,P139,C220,4
O26417,P43,C578,1
O26418,P385,C364,5
O26419,P337,C1887,5
O26420,P435,C391,3
O26421,P482,C493,1
O26422,P315,C1824,4
O26423,P353,C398,4
O26424,P61,C935,2
O26425,P46,C1224,3
O26426,P237,C1581,4
O26427,P118,C299,4
O26428,P460,C1304,4
O26429,P251,C1250,2
O26430,P233,C144,3
O26431,P77,C151,5
O26432,P62,C31,5
O26433,P408,C1438,2
O26434,P458,C1602,4
O26435,P443,C281,5
O26436,P411,C1584,4
O26437,P415,C229,2
O26438,P51,C712,2
O26439,P434,C1650,3
O26440,P64,C1192,5
O26441,P303,C1286,3
O26442,P473,C931,1
O26443,P21,C995,5
O26444,P261,C1645,2
O26445,P390,C78,3
O26446,P235,C384,3
O26447,P216,C1214,2
O26448,P163,C640,1
O26449,P475,C1158,2
O26450,P26,C298,3
O26451,P371,C709,3
O26452,P197,C1899,5
O26453,P394,C700,3
O26454,P271,C652,5
O26455,P226,C94,2
O26456,P327,C1796,3
O26457,P285,C1016,5
O26458,P180,C435,4
O26459,P35,C1298,4
O26460,P15,C1757,4
O26461,P376,C1152,5
O26462,P494,C1895,3
O26463,P22,C196,3
O26464,P109,C1037,2
O26465,P488,C29,4
O26466,P73,C110,2
O26467,P25,C114,4
O26468,P414,C1064,4
O26469,P337,C1816,2
O26470,P279,C1390,3
O26471,P492,C310,4
O26472,P448,C1928,4
O26473,P463,C320,5
O26474,P57,C16,4
O26475,P41,C1916,1
O26476,P268,C1715,1
O26477,P202,C1308,4
O26478,P436,C64,2
O26479,P500,C656,2
O26480,P386,C568,1
O26481,P460,C820,1
O26482,P466,C33,2
O26483,P356,C1401,1
O26484,P306,C1458,1
O26485,P64,C1638,1
O26486,P391,C658,5
O26487,P327,C539,4
O26488,P327,C165,3
O26489,P171,C943,3
O26490,P249,C1977,1
O26491,P468,C680,3
O26492,P109,C1323,4
O26493,P160,C1659,5
O26494,P351,C1792,5
O26495,P401,C1232,1
O26496,P33,C253,5
O26497,P182,C230,3
O26498,P131,C1214,1
O26499,P18,C30,1
O26500,P218,C1853,1
O26501,P232,C1323,2
O26502,P179,C219,1
O26503,P165,C1269,3
O26504,P219,C1143,1
O26505,P353,C1922,3
O26506,P40,C76,5
O26507,P364,C678,4
O26508,P305,C1483,5
O26509,P483,C152,1
O26510,P172,C1898,2
O26511,P473,C1646,5
O26512,P200,C1214,5
O26513,P11,C1954,1
O26514,P8,C1599,4
O26515,P292,C1867,1
O26516,P48,C1207,2
O26517,P364,C243,2
O26518,P228,C1673,5
O26519,P91,C143,4
O26520,P251,C1109,4
O26521,P34,C16,4
O26522,P80,C1937,3
O26523,P381,C1333,2
O26524,P402,C1119,3
O26525,P288,C1436,1
O26526,P348,C1829,3
O26527,P278,C795,5
O26528,P193,C1519,3
O26529,P361,C167,2
O26530,P143,C744,4
O26531,P203,C1282,1
O26532,P105,C1898,4
O26533,P7,C1873,5
O26534,P232,C525,5
O26535,P323,C1526,4
O26536,P348,C939,5
O26537,P17,C884,1
O26538,P402,C1685,4
O26539,P169,C148,4
O26540,P492,C141,2
O26541,P75,C568,1
O26542,P159,C498,5
O26543,P133,C687,5
O26544,P115,C1207,1
O26545,P492,C1778,1
O26546,P45,C1295,1
O26547,P67,C1244,4
O26548,P499,C477,3
O26549,P152,C584,3
O26550,P111,C622,1
O26551,P300,C1499,5
O26552,P117,C1208,3
O26553,P293,C132,3
O26554,P141,C820,4
O26555,P339,C1102,2
O26556,P288,C278,3
O26557,P101,C465,3
O26558,P452,C443,3
O26559,P423,C1370,5
O26560,P259,C1782,4
O26561,P388,C814,4
O26562,P236,C695,3
O26563,P90,C1786,5
O26564,P239,C4,3
O26565,P342,C1299,4
O26566,P373,C1514,2
O26567,P58,C756,2
O26568,P260,C981,2
O26569,P24,C1380,2
O26570,P58,C854,1
O26571,P113,C84,5
O26572,P348,C768,5
O26573,P303,C666,2
O26574,P234,C284,4
O26575,P408,C430,3
O26576,P53,C483,5
O26577,P453,C1292,5
O26578,P442,C1206,5
O26579,P371,C532,4
O26580,P492,C1677,5
O26581,P145,C768,3
O26582,P280,C290,5
O26583,P92,C1042,2
O26584,P385,C1576,1
O26585,P189,C1827,5
O26586,P153,C1434,2
O26587,P423,C757,2
O26588,P440,C452,3
O26589,P408,C1088,4
O26590,P86,C649,2
O26591,P21,C92,4
O26592,P145,C1280,2
O26593,P366,C1858,5
O26594,P422,C1675,3
O26595,P490,C1991,5
O26596,P179,C616,4
O26597,P351,C1632,2
O26598,P258,C310,5
O26599,P373,C920,5
O26600,P277,C1044,4
O26601,P292,C1359,2
O26602,P346,C1605,4
O26603,P253,C1155,3
O26604,P236,C341,2
O26605,P150,C147,2
O26606,P361,C1208,2
O26607,P73,C375,3
O26608,P487,C727,5
O26609,P55,C1450,1
O26610,P286,C1601,4
O26611,P34,C1622,3
O26612,P397,C1578,3
O26613,P299,C1889,1
O26614,P67,C1812,1
O26615,P393,C364,5
O26616,P251,C30,3
O26617,P429,C1199,5
O26618,P85,C147,3
O26619,P425,C225,1
O26620,P91,C169,5
O26621,P494,C1064,1
O26622,P455,C1501,3
O26623,P426,C1439,4
O26624,P84,C1359,2
O26625,P373,C1231,1
O26626,P403,C1834,2
O26627,P493,C322,1
O26628,P223,C406,1
O26629,P15,C1491,5
O26630,P481,C1614,4
O26631,P460,C1891,5
O26632,P445,C51,5
O26633,P307,C1688,2
O26634,P444,C203,4
O26635,P191,C28,3
O26636,P348,C1029,2
O26637,P195,C1600,4
O26638,P134,C1729,1
O26639,P498,C1258,1
O26640,P330,C28,4
O26641,P65,C304,2
O26642,P281,C1357,5
O26643,P181,C867,4
O26644,P131,C563,1
O26645,P116,C11,5
O26646,P38,C1533,2
O26647,P381,C109,3
O26648,P455,C931,5
O26649,P256,C1818,5
O26650,P350,C1059,3
O26651,P88,C996,2
O26652,P222,C1120,4
O26653,P181,C1722,4
O26654,P458,C357,2
O26655,P113,C1568,2
O26656,P180,C73,2
O26657,P332,C471,1
O26658,P78,C463,1
O26659,P82,C775,4
O26660,P32,C1384,5
O26661,P370,C1223,5
O26662,P25,C833,2
O26663,P355,C168,5
O26664,P212,C1472,3
O26665,P437,C98,2
O26666,P190,C693,4
O26667,P72,C1083,2
O26668,P491,C903,5
O26669,P443,C1768,4
O26670,P497,C65,1
O26671,P495,C998,1
O26672,P285,C1212,4
O26673,P104,C1246,2
O26674,P460,C1813,3
O26675,P282,C1384,3
O26676,P397,C1189,5
O26677,P88,C1103,5
O26678,P325,C218,3
O26679,P321,C1990,4
O26680,P248,C1880,2
O26681,P382,C1646,4
O26682,P30,C682,3
O26683,P283,C626,2
O26684,P229,C349,4
O26685,P435,C444,5
O26686,P285,C380,1
O26687,P380,C1451,4
O26688,P384,C1143,4
O26689,P310,C1570,4
O26690,P437,C251,5
O26691,P186,C387,1
O26692,P132,C1583,4
O26693,P78,C1233,5
O26694,P281,C1857,1
O26695,P160,C920,2
O26696,P156,C374,3
O26697,P393,C77,3
O26698,P24,C339,5
O26699,P439,C985,3
O26700,P494,C1904,2
O26701,P90,C424,4
O26702,P204,C434,5
O26703,P429,C1570,1
O26704,P403,C1547,2
O26705,P398,C403,1
O26706,P316,C65,5
O26707,P154,C1237,5
O26708,P120,C898,5
O26709,P6,C1834,4
O26710,P66,C1765,3
O26711,P393,C1054,4
O26712,P335,C1344,3
O26713,P80,C1907,4
O26714,P112,C1912,4
O26715,P224,C940,3
O26716,P208,C918,1
O26717,P42,C1118,1
O26718,P117,C1667,3
O26719,P105,C893,1
O26720,P271,C724,2
O26721,P191,C1149,3
O26722,P26,C233,2
O26723,P84,C397,1
O26724,P219,C357,2
O26725,P405,C1723,5
O26726,P211,C1144,1
O26727,P155,C1940,5
O26728,P30,C788,3
O26729,P108,C1750,4
O26730,P127,C1615,3
O26731,P76,C607,1
O26732,P467,C315,5
O26733,P399,C1471,3
O26734,P21,C1676,3
O26735,P247,C372,3
O26736,P102,C302,3
O26737,P256,C936,2
O26738,P43,C1406,2
O26739,P273,C457,3
O26740,P295,C1129,2
O26741,P232,C1733,1
O26742,P221,C195,3
O26743,P112,C759,4
O26744,P145,C102,3
O26745,P394,C855,3
O26746,P156,C1007,5
O26747,P149,C1485,2
O26748,P160,C1690,5
O26749,P107,C81,4
O26750,P473,C45,5
O26751,P291,C1650,3
O26752,P263,C1827,4
O26753,P182,C1950,2
O26754,P183,C1051,1
O26755,P42,C45,1
O26756,P198,C89,5
O26757,P209,C112,1
O26758,P45,C404,5
O26759,P273,C1690,2
O26760,P307,C1108,1
O26761,P396,C1135,3
O26762,P226,C623,1
O26763,P217,C924,5
O26764,P96,C111,4
O26765,P136,C1032,5
O26766,P98,C1396,2
O26767,P334,C1751,1
O26768,P320,C1449,4
O26769,P241,C556,3
O26770,P223,C874,3
O26771,P214,C1621,3
O26772,P358,C48,1
O26773,P60,C415,1
O26774,P365,C1738,1
O26775,P402,C1285,4
O26776,P469,C16,3
O26777,P55,C118,4
O26778,P423,C1369,3
O26779,P226,C622,5
O26780,P486,C90,3
O26781,P278,C921,2
O26782,P398,C1905,1
O26783,P488,C666,1
O26784,P390,C655,3
O26785,P335,C1088,5
O26786,P452,C662,2
O26787,P120,C334,3
O26788,P298,C246,3
O26789,P373,C1273,2
O26790,P464,C1079,5
O26791,P294,C1592,4
O26792,P39,C757,4
O26793,P172,C1377,5
O26794,P375,C537,2
O26795,P115,C133,2
O26796,P468,C1350,1
O26797,P405,C1161,2
O26798,P59,C423,1
O26799,P117,C289,5
O26800,P317,C982,3
O26801,P309,C1144,1
O26802,P361,C1919,5
O26803,P321,C1508,2
O26804,P62,C1153,5
O26805,P149,C1216,1
O26806,P185,C1101,5
O26807,P493,C1864,2
O26808,P312,C1048,4
O26809,P5,C1184,4
O26810,P387,C1665,4
O26811,P416,C1576,4
O26812,P237,C712,1
O26813,P229,C1742,2
O26814,P375,C1509,1
O26815,P91,C1133,5
O26816,P278,C642,5
O26817,P418,C1645,1
O26818,P99,C1913,2
O26819,P265,C1338,3
O26820,P224,C204,4
O26821,P240,C1517,5
O26822,P271,C1509,4
O26823,P246,C1546,3
O26824,P261,C367,4
O26825,P67,C881,2
O26826,P242,C1034,2
O26827,P126,C1639,5
O26828,P240,C1542,2
O26829,P498,C244,3
O26830,P230,C321,5
O26831,P488,C803,3
O26832,P474,C999,1
O26833,P368,C1785,4
O26834,P73,C1696,1
O26835,P344,C1327,3
O26836,P77,C1076,5
O26837,P223,C862,2
O26838,P136,C1761,4
O26839,P55,C442,1
O26840,P178,C549,3
O26841,P407,C819,3
O26842,P393,C780,2
O26843,P443,C1996,2
O26844,P187,C1213,1
O26845,P250,C1883,3
O26846,P410,C1444,4
O26847,P45,C390,2
O26848,P134,C1982,2
O26849,P261,C49,1
O26850,P324,C1413,5
O26851,P439,C521,1
O26852,P139,C883,2
O26853,P497,C200,2
O26854,P466,C808,5
O26855,P387,C1116,4
O26856,P45,C416,2
O26857,P423,C210,2
O26858,P485,C37,3
O26859,P342,C226,1
O26860,P309,C1331,3
O26861,P468,C1538,1
O26862,P93,C1037,3
O26863,P128,C118,3
O26864,P72,C1620,2
O26865,P281,C628,2
O26866,P245,C1777,3
O26867,P94,C997,3
O26868,P395,C806,4
O26869,P488,C398,1
O26870,P427,C17,5
O26871,P340,C379,4
O26872,P228,C1577,2
O26873,P331,C1707,2
O26874,P482,C1846,3
O26875,P231,C946,2
O26876,P303,C494,1
O26877,P94,C1966,5
O26878,P448,C1494,3
O26879,P446,C1685,2
O26880,P405,C202,2
O26881,P465,C788,2
O26882,P181,C256,2
O26883,P366,C404,3
O26884,P281,C427,5
O26885,P350,C62,5
O26886,P234,C846,3
O26887,P361,C1052,5
O26888,P288,C125,4
O26889,P62,C1475,4
O26890,P438,C1809,1
O26891,P154,C216,1
O26892,P25,C1907,5
O26893,P458,C1284,5
O26894,P405,C1507,3
O26895,P482,C15,1
O26896,P159,C1435,3
O26897,P499,C327,4
O26898,P486,C956,5
O26899,P46,C872,2
O26900,P52,C944,2
O26901,P167,C1458,5
O26902,P240,C668,1
O26903,P372,C1395,5
O26904,P395,C1208,5
O26905,P366,C1749,4
O26906,P318,C1855,2
O26907,P316,C1152,2
O26908,P345,C668,5
O26909,P327,C1355,4
O26910,P141,C714,1
O26911,P485,C73,1
O26912,P399,C1182,4
O26913,P441,C777,4
O26914,P441,C1799,2
O26915,P478,C817,5
O26916,P94,C442,3
O26917,P326,C774,2
O26918,P306,C297,3
O26919,P77,C1307,3
O26920,P467,C1728,3
O26921,P29,C597,3
O26922,P174,C769,4
O26923,P497,C579,4
O26924,P63,C263,2
O26925,P203,C1482,3
O26926,P219,C1001,3
O26927,P477,C1976,5
O26928,P345,C1651,5
O26929,P260,C722,5
O26930,P478,C1504,5
O26931,P191,C587,4
O26932,P293,C1537,2
O26933,P353,C869,1
O26934,P238,C117,4
O26935,P482,C293,2
O26936,P141,C1959,5
O26937,P207,C1868,5
O26938,P107,C1773,4
O26939,P187,C1934,3
O26940,P14,C60,3
O26941,P15,C347,5
O26942,P346,C712,1
O26943,P220,C216,4
O26944,P406,C342,1
O26945,P37,C1378,4
O26946,P341,C650,2
O26947,P16,C864,5
O26948,P73,C1644,3
O26949,P259,C945,3
O26950,P316,C1260,2
O26951,P109,C1775,2
O26952,P470,C1167,1
O26953,P343,C672,4
O26954,P133,C853,1
O26955,P334,C168,5
O26956,P425,C1283,5
O26957,P90,C1917,2
O26958,P341,C1534,4
O26959,P201,C744,2
O26960,P213,C251,1
O26961,P265,C356,1
O26962,P494,C1850,1
O26963,P325,C1058,2
O26964,P336,C1712,3
O26965,P194,C1735,4
O26966,P366,C1289,1
O26967,P103,C60,5
O26968,P344,C1560,1
O26969,P36,C160,1
O26970,P64,C179,1
O26971,P253,C1468,3
O26972,P78,C564,2
O26973,P356,C1758,2
O26974,P209,C564,4
O26975,P253,C209,5
O26976,P174,C983,4
O26977,P338,C1639,3
O26978,P340,C180,2
O26979,P142,C1571,5
O26980,P413,C1522,3
O26981,P346,C1750,3
O26982,P59,C1927,2
O26983,P376,C1193,5
O26984,P91,C963,5
O26985,P153,C539,4
O26986,P265,C608,3
O26987,P211,C1274,5
O26988,P94,C983,5
O26989,P478,C1824,1
O26990,P140,C1711,2
O26991,P175,C1258,4
O26992,P351,C598,4
O26993,P77,C27,1
O26994,P86,C1940,3
O26995,P319,C106,1
O26996,P190,C1446,1
O26997,P476,C1726,5
O26998,P20,C638,2
O26999,P381,C1500,4
O27000,P61,C385,3
O27001,P1,C842,1
O27002,P269,C1126,1
O27003,P2,C1684,4
O27004,P133,C749,3
O27005,P32,C1777,1
O27006,P227,C1249,3
O27007,P471,C1700,5
O27008,P335,C708,4
O27009,P387,C1065,5
O27010,P167,C1893,3
O27011,P107,C311,1
O27012,P497,C643,1
O27013,P49,C1744,1
O27014,P151,C443,4
O27015,P135,C1204,4
O27016,P99,C413,3
O27017,P420,C1791,3
O27018,P493,C1465,2
O27019,P86,C580,2
O27020,P357,C1499,2
O27021,P101,C1958,1
O27022,P365,C229,2
O27023,P338,C1632,5
O27024,P386,C1771,1
O27025,P428,C255,2
O27026,P163,C272,3
O27027,P301,C1665,4
O27028,P85,C1024,5
O27029,P18,C1048,3
O27030,P28,C331,3
O27031,P310,C4,4
O27032,P86,C1857,2
O27033,P45,C1888,4
O27034,P42,C921,2
O27035,P457,C737,3
O27036,P151,C255,3
O27037,P173,C1305,4
O27038,P434,C408,3
O27039,P284,C1935,2
O27040,P347,C1238,2
O27041,P217,C502,2
O27042,P356,C1414,1
O27043,P445,C128,4
O27044,P467,C786,2
O27045,P390,C1980,1
O27046,P138,C1302,5
O27047,P419,C401,3
O27048,P96,C1673,5
O27049,P181,C1861,4
O27050,P60,C958,3
O27051,P270,C199,4
O27052,P485,C1875,1
O27053,P93,C342,1
O27054,P457,C1670,2
O27055,P433,C1229,4
O27056,P305,C335,5
O27057,P393,C9,5
O27058,P321,C289,3
O27059,P249,C1105,2
O27060,P2,C1412,3
O27061,P405,C744,2
O27062,P236,C1583,2
O27063,P145,C1775,2
O27064,P137,C315,3
O27065,P180,C243,3
O27066,P23,C1711,1
O27067,P453,C270,2
O27068,P26,C527,5
O27069,P13,C1816,4
O27070,P399,C1228,1
O27071,P194,C457,5
O27072,P172,C625,1
O27073,P210,C1867,4
O27074,P499,C690,3
O27075,P450,C88,1
O27076,P440,C543,3
O27077,P427,C154,5
O27078,P105,C1216,4
O27079,P344,C625,2
O27080,P69,C1525,2
O27081,P408,C738,3
O27082,P227,C411,2
O27083,P48,C528,4
O27084,P289,C95,2
O27085,P412,C349,2
O27086,P179,C1119,5
O27087,P40,C708,5
O27088,P279,C572,3
O27089,P111,C848,4
O27090,P191,C1286,2
O27091,P274,C1582,5
O27092,P2,C711,1
O27093,P39,C518,3
O27094,P19,C1337,1
O27095,P97,C1017,3
O27096,P247,C1665,4
O27097,P22,C697,4
O27098,P485,C1491,3
O27099,P35,C772,2
O27100,P479,C1415,1
O27101,P200,C718,1
O27102,P306,C1320,1
O27103,P110,C1265,4
O27104,P117,C1818,2
O27105,P189,C1514,1
O27106,P289,C1746,4
O27107,P89,C863,3
O27108,P380,C1765,1
O27109,P392,C1953,2
O27110,P239,C341,1
O27111,P384,C1010,3
O27112,P180,C199,4
O27113,P470,C1584,5
O27114,P93,C1072,4
O27115,P399,C1696,3
O27116,P197,C1882,2
O27117,P33,C1551,2
O27118,P211,C1790,3
O27119,P434,C827,5
O27120,P412,C777,5
O27121,P82,C953,2
O27122,P38,C686,4
O27123,P16,C1271,4
O27124,P117,C1462,2
O27125,P221,C1477,4
O27126,P379,C1311,1
O27127,P379,C1784,5
O27128,P111,C767,3
O27129,P482,C242,2
O27130,P491,C1467,2
O27131,P365,C735,2
O27132,P81,C628,4
O27133,P22,C1317,3
O27134,P349,C750,1
O27135,P471,C5,2
O27136,P199,C1552,2
O27137,P351,C1915,4
O27138,P163,C249,4
O27139,P55,C1342,1
O27140,P433,C807,3
O27141,P273,C19,5
O27142,P378,C1426,5
O27143,P386,C949,3
O27144,P400,C352,2
O27145,P117,C1358,3
O27146,P391,C554,5
O27147,P421,C1787,2
O27148,P149,C212,1
O27149,P413,C48,1
O27150,P304,C1117,2
O27151,P494,C50,2
O27152,P486,C1543,4
O27153,P69,C1925,3
O27154,P9,C1597,4
O27155,P376,C809,5
O27156,P458,C1390,5
O27157,P413,C1455,4
O27158,P397,C380,1
O27159,P345,C573,4
O27160,P305,C1873,5
O27161,P451,C117,2
O27162,P19,C1898,5
O27163,P422,C262,1
O27164,P297,C939,3
O27165,P475,C250,4
O27166,P257,C68,3
O27167,P228,C1708,4
O27168,P361,C1200,2
O27169,P111,C87,5
O27170,P228,C1155,2
O27171,P496,C192,4
O27172,P496,C1815,2
O27173,P107,C551,5
O27174,P161,C366,1
O27175,P217,C917,2
O27176,P471,C1467,4
O27177,P178,C745,5
O27178,P169,C1118,2
O27179,P433,C353,5
O27180,P218,C1631,2
O27181,P269,C672,3
O27182,P491,C514,4
O27183,P413,C1331,5
O27184,P475,C1073,1
O27185,P25,C547,2
O27186,P469,C1571,4
O27187,P196,C109,4
O27188,P473,C1264,5
O27189,P113,C1400,2
O27190,P92,C1432,1
O27191,P72,C189,4
O27192,P76,C136,1
O27193,P199,C573,4
O27194,P340,C1907,1
O27195,P213,C1135,4
O27196,P142,C1011,2
O27197,P140,C668,4
O27198,P210,C224,5
O27199,P251,C637,4
O27200,P210,C1331,1
O27201,P167,C58,1
O27202,P452,C795,1
O27203,P85,C1938,1
O27204,P100,C309,5
O27205,P326,C1841,5
O27206,P449,C882,4
O27207,P141,C1639,3
O27208,P29,C1064,5
O27209,P216,C751,4
O27210,P178,C89,2
O27211,P281,C1559,3
O27212,P329,C1397,1
O27213,P361,C1346,1
O27214,P161,C1054,5
O27215,P316,C14,5
O27216,P249,C1400,3
O27217,P21,C1541,2
O27218,P340,C219,2
O27219,P290,C440,1
O27220,P6,C269,3
O27221,P393,C20,4
O27222,P382,C1443,2
O27223,P222,C1106,3
O27224,P13,C1720,1
O27225,P197,C363,1
O27226,P294,C247,3
O27227,P83,C1338,5
O27228,P270,C382,4
O27229,P320,C1128,5
O27230,P72,C1365,5
O27231,P467,C525,1
O27232,P447,C143,4
O27233,P336,C856,5
O27234,P255,C743,2
O27235,P259,C1051,2
O27236,P445,C956,2
O27237,P22,C1742,1
O27238,P67,C573,4
O27239,P263,C1434,3
O27240,P362,C1583,4
O27241,P10,C1923,4
O27242,P116,C1217,1
O27243,P372,C762,2
O27244,P169,C26,1
O27245,P250,C1634,5
O27246,P294,C1681,2
